0,0,0,0,0.012591,-0.499513
0.533333,0.090702,-0.02658,-0.346661,0.365954,-0.88713
1.066667,0.307969,-0.178899,-0.714491,0.700945,-0.584193
1.6,0.550459,-0.453369,-0.911239,0.766719,-0.202799
2.133333,0.761261,-0.731705,-0.928704,0.629919,0.132938
2.666667,0.92402,-0.918528,-0.808756,0.361972,0.346854
3.2,1.000699,-0.98446,-0.624795,0.043386,0.388991
3.733333,1.01,-0.99,-0.44978,0,0.311068
4.266667,1.01,-0.99,-0.317036,0,0.219911
4.8,1.01,-0.99,-0.223987,0,0.152283
5.333333,1.01,-0.99,-0.159841,0,0.104304
5.866667,1.01,-0.99,-0.116318,0,0.069784
6.4,1.01,-0.99,-0.087805,0,0.044269
6.933333,1.01,-0.99,-0.070622,0,0.024465
7.466667,1.01,-0.99,-0.062551,0,0.007819
8,1.01,-0.99,-0,0,0.242383
8,1.01,-0.99,-0,0.172299,0.505242
8.533333,1.169163,-0.949573,0.333065,0.486915,0.827017
9.066667,1.386535,-0.814004,0.665017,0.543139,0.500793
9.6,1.566608,-0.631923,0.856636,0.483091,0.265682
10.133333,1.698913,-0.45865,0.952242,0.38936,0.116742
10.666667,1.795272,-0.316406,0.988156,0.297923,0.02691
11.2,1.866328,-0.208475,0.988812,0.21896,-0.024285
11.733333,1.91856,-0.131112,0.970206,0.154427,-0.050138
12.266667,1.955943,-0.078521,0.942797,0.103678,-0.059498
12.8,1.981366,-0.044837,0.9133,0.065133,-0.058489
13.333333,1.997293,-0.02492,0.885841,0.03688,-0.051345
13.866667,2.00596,-0.014608,0.862788,0.017001,-0.040867
14.4,2.009373,-0.010699,0.845366,0.003757,-0.02882
14.933333,2.01,-0.01,0.833993,0,-0.016672
15.466667,2.01,-0.01,0.828479,0,-0.005385
16,2.01,-0.01,0.795398,0,-0.126939
16,2.01,-0.01,0.795398,0.524429,0.106793
16.533333,2.2565,0.261641,0.849279,0.942988,0.108731
17.066667,2.530152,0.574916,0.854752,0.720875,-0.086837
17.6,2.743154,0.79609,0.77552,0.507785,-0.230092
18.133333,2.898295,0.924899,0.643118,0.299572,-0.299516
18.666667,2.985099,0.978713,0.493537,0.109486,-0.298805
19.2,3.01,0.99,0.357653,0,-0.244733
19.733333,3.01,0.99,0.25229,0,-0.176717
20.266667,3.01,0.99,0.177357,0,-0.123015
20.8,3.01,0.99,0.125306,0,-0.085191
21.333333,3.01,0.99,0.089422,0,-0.058345
21.866667,3.01,0.99,0.065077,0,-0.039036
22.4,3.01,0.99,0.049128,0,-0.02476
22.933333,3.01,0.99,0.039513,0,-0.013696
23.466667,3.01,0.99,0.034996,0,-0.004373
24,3.01,0.99,0.01,0,-0.095611
24,3.01,0.99,0.01,0.167244,-0.508871
24.533333,3.166883,0.951422,-0.325736,0.481306,-0.834073
25.066667,3.383604,0.81771,-0.660924,0.542672,-0.506681
25.6,3.564291,0.635885,-0.855007,0.484607,-0.26965
26.133333,3.69723,0.461995,-0.952188,0.391359,-0.119073
26.666667,3.794062,0.318893,-0.988983,0.29983,-0.028107
27.2,3.865482,0.210151,-0.990048,0.220562,0.023848
27.733333,3.91801,0.132131,-0.971541,0.155664,0.050177
28.266667,3.955631,0.079063,-0.944046,0.104547,0.059806
28.8,3.981228,0.045069,-0.914365,0.065677,0.058916
29.333333,3.997264,0.024977,-0.886692,0.037155,0.051778
29.866667,4.005978,0.014593,-0.863439,0.017068,0.041234
30.4,4.009386,0.010685,-0.845861,0.003677,0.029077
30.933333,4.01,0.01,-0.83439,0,0.016809
31.466667,4.01,0.01,-0.82883,0,0.005429
32,4.01,0.01,-0.775398,0,0.2083
32,4.01,0.01,-0.775398,0.517341,-0.125693
32.533333,4.257483,-0.256581,-0.841335,0.937903,-0.138053
33.066667,4.531215,-0.569406,-0.85778,0.724832,0.072272
33.6,4.744527,-0.793556,-0.783178,0.513245,0.226137
34.133333,4.900061,-0.924788,-0.651142,0.301539,0.302004
34.666667,4.986048,-0.978987,-0.499876,0.105577,0.303059
35.2,5.01,-0.99,-0.362118,0,0.247973
35.733333,5.01,-0.99,-0.255399,0,0.178903
36.266667,5.01,-0.99,-0.179539,0,0.124537
36.8,5.01,-0.99,-0.126846,0,0.086239
37.333333,5.01,-0.99,-0.090519,0,0.059067
37.866667,5.01,-0.99,-0.065873,0,0.039519
38.4,5.01,-0.99,-0.049725,0,0.025071
38.933333,5.01,-0.99,-0.039994,0,0.013854
39.466667,5.01,-0.99,-0.035423,0,0.004429
40,5.01,-0.99,0.01,0,0.177264
40,5.01,-0.99,0.01,0.177355,0.501555
40.533333,5.171422,-0.947691,0.34036,0.492506,0.819885
41.066667,5.38943,-0.810268,0.669051,0.543589,0.49488
41.6,5.568894,-0.627949,0.8582,0.481559,0.261714
42.133333,5.700573,-0.455307,0.952234,0.387351,0.114422
42.666667,5.796464,-0.313929,0.987273,0.29601,0.025733
43.2,5.867158,-0.206813,0.987531,0.217353,-0.024702
43.733333,5.919095,-0.130108,0.968835,0.153192,-0.050081
44.266667,5.956243,-0.077994,0.941521,0.102812,-0.059172
44.8,5.981493,-0.04462,0.912216,0.064595,-0.058048
45.333333,5.997313,-0.024875,0.88498,0.036615,-0.050898
45.866667,6.005935,-0.014631,0.862132,0.016943,-0.040492
46.4,6.009357,-0.010717,0.844869,0.003853,-0.02856
46.933333,6.01,-0.01,0.833597,0,-0.01653
47.466667,6.01,-0.01,0.828129,0,-0.005341
48,6.01,-0.01,0.795398,0,-0.125581
48,6.01,-0.01,0.795398,0.524426,0.106777
48.533333,6.256499,0.261639,0.849279,0.94298,0.108745
49.066667,6.530151,0.574917,0.854756,0.720892,-0.086836
49.6,6.743151,0.79609,0.775523,0.50776,-0.230097
50.133333,6.89829,0.924896,0.643118,0.29958,-0.299522
50.666667,6.985097,0.978712,0.493532,0.109495,-0.298819
51.2,7.01,0.99,0.357642,0,-0.24474
51.733333,7.01,0.99,0.252279,0,-0.176714
52.266667,7.01,0.99,0.177346,0,-0.123019
52.8,7.01,0.99,0.125297,0,-0.085177
53.333333,7.01,0.99,0.089417,0,-0.058341
53.866667,7.01,0.99,0.065071,0,-0.039044
54.4,7.01,0.99,0.049119,0,-0.024761
54.933333,7.01,0.99,0.039513,0,-0.013663
55.466667,7.01,0.99,0.035005,0,-0.004372
56,7.01,0.99,0.01,0,-0.095647
56,7.01,0.99,0.01,0.41303,-0.552225
56.533333,7.305171,0.915018,-0.348567,0.811125,-0.882043
57.066667,7.607882,0.716729,-0.705207,0.645893,-0.544517
57.6,7.790017,0.508859,-0.933641,0.462658,-0.36922
58.133333,7.889291,0.341501,-1.093729,0.316754,-0.271131
58.666667,7.94084,0.2201,-1.212946,0.211216,-0.205734
59.2,7.966663,0.13679,-1.303625,0.137823,-0.156985
59.733333,7.979188,0.08174,-1.372612,0.088063,-0.118963
60.266667,7.98508,0.046467,-1.424608,0.055002,-0.089018
60.8,7.987773,0.024507,-1.463237,0.033503,-0.065501
61.333333,7.988973,0.011209,-1.49139,0.01991,-0.047109
61.866667,7.989501,0.003329,-1.511343,0.011678,-0.032703
62.4,7.989741,-0.001374,-1.524839,0.00716,-0.02128
62.933333,7.989868,-0.004493,-1.533144,0.005325,-0.011942
63.466667,7.989947,-0.006747,-1.53709,0.003696,-0.003843
64,7.99,-0.01,-1.560796,0.00932,-0.090981
64,7.99,-0.01,-1.560796,0.413031,-0.552226
64.533333,7.915018,-0.305172,-1.919364,0.811128,-0.882045
65.066667,7.716728,-0.607883,-2.276004,0.645892,-0.544515
65.6,7.508858,-0.790017,-2.504439,0.462657,-0.369224
66.133333,7.341501,-0.88929,-2.664528,0.316749,-0.27113
66.666667,7.220102,-0.940839,-2.783743,0.211216,-0.205732
67.2,7.136789,-0.966662,-2.874422,0.13783,-0.156983
67.733333,7.081737,-0.979188,-2.943408,0.088063,-0.118962
68.266667,7.046466,-0.98508,-2.995402,0.054998,-0.089013
68.8,7.024506,-0.987772,-3.03403,0.033506,-0.065501
69.333333,7.011207,-0.988972,-3.062183,0.01991,-0.047108
69.866667,7.003326,-0.989501,-3.082136,0.011688,-0.032704
70.4,6.998618,-0.989741,-3.095633,0.007168,-0.021284
70.933333,6.995497,-0.989868,-3.10394,0.005324,-0.011944
71.466667,6.993242,-0.989947,-3.107887,0.003703,-0.003845
72,6.990001,-0.99,-3.131593,0.009262,-0.090978
72,6.990001,-0.99,-3.131593,0.167238,-0.508876
72.533333,6.833118,-0.951421,-3.467327,0.481313,-0.83406
73.066667,6.616396,-0.817711,-3.802512,0.542665,-0.506682
73.6,6.435708,-0.635885,-3.996597,0.484622,-0.269656
74.133333,6.302765,-0.461992,-4.093778,0.39136,-0.119069
74.666667,6.205934,-0.318892,-4.130573,0.299822,-0.028111
75.2,6.134515,-0.210152,-4.131639,0.22056,0.023848
75.733333,6.081986,-0.13213,-4.113138,0.155675,0.050154
76.266667,6.044362,-0.079056,-4.08565,0.104566,0.059799
76.8,6.018764,-0.04506,-4.055971,0.065663,0.058918
77.333333,6.002729,-0.024969,-4.028294,0.037166,0.051791
77.866667,5.994018,-0.014588,-4.005035,0.017041,0.041245
78.4,5.990614,-0.010685,-3.987455,0.003676,0.029078
78.933333,5.99,-0.01,-3.97598,0,0.01682
79.466667,5.99,-0.01,-3.970415,0,0.005443
80,5.99,-0.01,-3.916991,0,0.208252
80,5.99,-0.01,-3.916991,0.517337,-0.1257
80.533333,5.742519,0.25658,-3.982928,0.937898,-0.13805
81.066667,5.468789,0.569403,-3.999374,0.724828,0.072269
81.6,5.255477,0.793554,-3.924773,0.51325,0.226136
82.133333,5.099942,0.924786,-3.792736,0.301537,0.30201
82.666667,5.013954,0.978986,-3.641467,0.105587,0.303067
83.2,4.99,0.99,-3.503707,0,0.247974
83.733333,4.99,0.99,-3.396988,0,0.178901
84.266667,4.99,0.99,-3.321129,0,0.124535
84.8,4.99,0.99,-3.268436,0,0.086238
85.333333,4.99,0.99,-3.232108,0,0.059074
85.866667,4.99,0.99,-3.207459,0,0.039521
86.4,4.99,0.99,-3.191313,0,0.025066
86.933333,4.99,0.99,-3.181582,0,0.013855
87.466667,4.99,0.99,-3.177012,0,0.004427
88,4.99,0.99,-3.131593,0,0.17725
88,4.99,0.99,-3.131593,0.177368,0.501564
88.533333,4.828575,0.94769,-2.801231,0.492509,0.819885
89.066667,4.610564,0.810264,-2.472536,0.543599,0.494892
89.6,4.431098,0.627941,-2.283386,0.481567,0.261708
90.133333,4.299419,0.455298,-2.189355,0.387343,0.114418
90.666667,4.203531,0.313922,-2.154317,0.296007,0.025733
91.2,4.132838,0.206807,-2.154059,0.217353,-0.0247
91.733333,4.080902,0.130104,-2.172754,0.15318,-0.050077
92.266667,4.043757,0.077993,-2.20007,0.10281,-0.059187
92.8,4.01851,0.044623,-2.229375,0.064576,-0.058035
93.333333,4.002693,0.024882,-2.256609,0.036612,-0.050901
93.866667,3.99407,0.014636,-2.279458,0.016958,-0.040494
94.4,3.990647,0.01072,-2.29672,0.003845,-0.028551
94.933333,3.990002,0.010003,-2.307992,1.3e-05,-0.016539
95.466667,3.99,0.01,-2.313463,0,-0.005342
96,3.99,0.01,-2.346194,0,-0.125585
96,3.99,0.01,-2.346194,0.524442,0.106795
96.533333,3.743497,-0.261644,-2.292313,0.942994,0.10873
97.066667,3.469844,-0.574921,-2.28684,0.720874,-0.086839
97.6,3.256842,-0.796094,-2.366076,0.507783,-0.230104
98.133333,3.101698,-0.924903,-2.498483,0.299585,-0.299524
98.666667,3.014896,-0.978715,-2.648065,0.109464,-0.298806
99.2,2.99,-0.99,-2.78395,0,-0.244733
99.733333,2.99,-0.99,-2.889312,0,-0.176718
100.266667,2.99,-0.99,-2.964246,0,-0.123017
100.8,2.99,-0.99,-3.016297,0,-0.085186
101.333333,2.99,-0.99,-3.05218,0,-0.058349
101.866667,2.99,-0.99,-3.076527,0,-0.039038
102.4,2.99,-0.99,-3.092478,0,-0.024765
102.933333,2.99,-0.99,-3.10209,0,-0.013686
103.466667,2.99,-0.99,-3.106606,0,-0.004374
104,2.99,-0.99,-3.131593,0,-0.095574
104,2.99,-0.99,-3.131593,0.167247,-0.508871
104.533333,2.833117,-0.951421,-3.46733,0.481303,-0.834076
105.066667,2.616396,-0.81771,-3.802518,0.542673,-0.506677
105.6,2.43571,-0.635884,-3.996604,0.484608,-0.269667
106.133333,2.30277,-0.461992,-4.093786,0.391366,-0.119063
106.666667,2.205939,-0.31889,-4.130576,0.299821,-0.028096
107.2,2.134519,-0.210149,-4.131637,0.220565,0.023851
107.733333,2.081992,-0.132131,-4.11313,0.155655,0.050179
108.266667,2.044373,-0.079066,-4.08563,0.104543,0.05982
108.8,2.018777,-0.045075,-4.055951,0.065666,0.058894
109.333333,2.002744,-0.024986,-4.028281,0.037151,0.051785
109.866667,1.99403,-0.014602,-4.005028,0.017072,0.04123
110.4,1.990617,-0.010689,-3.987452,0.003699,0.029071
110.933333,1.99,-0.01,-3.975983,0,0.016805
111.466667,1.99,-0.01,-3.970422,0,0.005438
112,1.99,-0.01,-3.916991,0,0.208288
112,1.99,-0.01,-3.916991,0.517313,-0.125698
112.533333,1.742521,0.256578,-3.98293,0.937911,-0.138057
113.066667,1.468792,0.569402,-3.999378,0.724814,0.072265
113.6,1.255487,0.793547,-3.924778,0.513228,0.226133
114.133333,1.099957,0.924778,-3.792742,0.301542,0.302012
114.666667,1.013961,0.978982,-3.641473,0.105617,0.303065
115.2,0.99,0.99,-3.503713,0,0.247974
115.733333,0.99,0.99,-3.396992,0,0.178912
116.266667,0.99,0.99,-3.321127,0,0.124545
116.8,0.99,0.99,-3.26843,0,0.086244
117.333333,0.99,0.99,-3.232102,0,0.05907
117.866667,0.99,0.99,-3.207455,0,0.039519
118.4,0.99,0.99,-3.191308,0,0.025067
118.933333,0.99,0.99,-3.18158,0,0.013846
119.466667,0.99,0.99,-3.177012,0,0.004428
120,0.99,0.99,-3.131593,0,0.177247
120,0.99,0.99,-3.131593,0.014328,0.495267
120.533333,0.899037,0.96265,-2.78797,0.36611,0.879226
121.066667,0.682886,0.809752,-2.423797,0.698361,0.577463
121.6,0.441715,0.536168,-2.230287,0.763058,0.196576
122.133333,0.231783,0.260099,-2.215906,0.624245,-0.139051
122.666667,0.070537,0.076686,-2.338467,0.353423,-0.351193
123.2,-0.002881,0.01418,-2.523506,0.033085,-0.388961
123.733333,-0.01,0.01,-2.697711,0,-0.30786
124.266667,-0.01,0.01,-2.828898,0,-0.21689
124.8,-0.01,0.01,-2.920669,0,-0.150192
125.333333,-0.01,0.01,-2.983937,0,-0.102879
125.866667,-0.01,0.01,-3.026871,0,-0.068858
126.4,-0.01,0.01,-3.055003,0,-0.043668
126.933333,-0.01,0.01,-3.071958,0,-0.024153
127.466667,-0.01,0.01,-3.07992,0,-0.007694
128,-0.01,0.01,-3.131593,0,-0.198999
